1647752400,node-6.adservice2-0,container_memory_rss,224428032
1647752460,node-6.adservice2-0,container_memory_rss,224428032
1647752520,node-6.adservice2-0,container_memory_rss,224428032
1647752580,node-6.adservice2-0,container_memory_rss,224428032
1647752640,node-6.adservice2-0,container_memory_rss,224428032
1647752700,node-6.adservice2-0,container_memory_rss,224428032
1647752760,node-6.adservice2-0,container_memory_rss,224428032
1647752820,node-6.adservice2-0,container_memory_rss,224428032
1647752880,node-6.adservice2-0,container_memory_rss,224428032
1647752940,node-6.adservice2-0,container_memory_rss,224428032
1647753000,node-6.adservice2-0,container_memory_rss,224428032
1647753060,node-6.adservice2-0,container_memory_rss,224428032
1647753120,node-6.adservice2-0,container_memory_rss,224428032
1647753180,node-6.adservice2-0,container_memory_rss,224428032
1647753240,node-6.adservice2-0,container_memory_rss,224428032
1647753300,node-6.adservice2-0,container_memory_rss,224428032
1647753360,node-6.adservice2-0,container_memory_rss,224428032
1647753420,node-6.adservice2-0,container_memory_rss,224428032
1647753480,node-6.adservice2-0,container_memory_rss,224428032
1647753540,node-6.adservice2-0,container_memory_rss,224428032
1647753600,node-6.adservice2-0,container_memory_rss,224428032
1647753660,node-6.adservice2-0,container_memory_rss,224428032
1647753720,node-6.adservice2-0,container_memory_rss,224428032
1647753780,node-6.adservice2-0,container_memory_rss,224428032
1647753840,node-6.adservice2-0,container_memory_rss,224428032
1647753900,node-6.adservice2-0,container_memory_rss,224428032
1647753960,node-6.adservice2-0,container_memory_rss,224495616
1647754020,node-6.adservice2-0,container_memory_rss,224563200
1647754080,node-6.adservice2-0,container_memory_rss,224563200
1647754140,node-6.adservice2-0,container_memory_rss,224563200
1647754200,node-6.adservice2-0,container_memory_rss,224563200
1647754260,node-6.adservice2-0,container_memory_rss,224563200
1647754320,node-6.adservice2-0,container_memory_rss,224563200
1647754380,node-6.adservice2-0,container_memory_rss,224563200
1647754440,node-6.adservice2-0,container_memory_rss,224563200
1647754500,node-6.adservice2-0,container_memory_rss,224563200
1647754560,node-6.adservice2-0,container_memory_rss,224563200
1647754620,node-6.adservice2-0,container_memory_rss,224415744
1647754680,node-6.adservice2-0,container_memory_rss,224415744
1647754740,node-6.adservice2-0,container_memory_rss,224415744
1647754800,node-6.adservice2-0,container_memory_rss,224415744
1647754860,node-6.adservice2-0,container_memory_rss,224239616
1647754920,node-6.adservice2-0,container_memory_rss,224239616
1647754980,node-6.adservice2-0,container_memory_rss,224239616
1647755040,node-6.adservice2-0,container_memory_rss,224239616
1647755100,node-6.adservice2-0,container_memory_rss,224239616
1647755160,node-6.adservice2-0,container_memory_rss,224239616
1647755220,node-6.adservice2-0,container_memory_rss,224239616
1647755280,node-6.adservice2-0,container_memory_rss,224239616
1647755340,node-6.adservice2-0,container_memory_rss,224239616
1647755400,node-6.adservice2-0,container_memory_rss,224239616
1647755460,node-6.adservice2-0,container_memory_rss,224239616
1647755520,node-6.adservice2-0,container_memory_rss,224239616
1647755580,node-6.adservice2-0,container_memory_rss,224239616
1647755640,node-6.adservice2-0,container_memory_rss,224239616
1647755700,node-6.adservice2-0,container_memory_rss,224239616
1647755760,node-6.adservice2-0,container_memory_rss,224239616
1647755820,node-6.adservice2-0,container_memory_rss,224239616
1647755880,node-6.adservice2-0,container_memory_rss,224239616
1647755940,node-6.adservice2-0,container_memory_rss,224239616
1647752400,node-5.frontend-1,container_memory_rss,16498688
1647752460,node-5.frontend-1,container_memory_rss,16498688
