timestamp,cmdb_id,kpi_name,value
1647712800,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6193.0
1647712860,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6193.0
1647712920,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,5960.5
1647712980,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6135.5
1647713040,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,5990.0
1647713100,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6094.5
1647713160,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6098.0
1647713220,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6708.0
1647713280,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,10463.5
1647713340,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6151.5
1647713400,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6016.0
1647713460,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6120.0
1647713520,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6018.0
1647713580,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6101.0
1647713640,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6137.0
1647713700,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6039.5
1647713760,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6050.5
1647713820,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6208.0
1647713880,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6601.0
1647713940,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6523.0
1647714000,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6127.5
1647714060,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6172.0
1647714120,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6023.0
1647714180,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6041.0
1647714240,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6166.5
1647714300,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6016.0
1647714360,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6095.0
1647714420,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6270.0
1647714480,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,5836.5
1647714540,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6108.0
1647714600,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6433.5
1647714660,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6167.0
1647714720,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6006.0
1647714780,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6106.5
1647714840,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6299.5
1647714900,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,5832.0
1647714960,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6756.0
1647715020,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,10513.0
1647715080,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6109.5
1647715140,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6093.0
1647715200,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6031.5
1647715260,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6137.0
1647715320,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_mallocs,6046.0
