timestamp,cmdb_id,kpi_name,value
1647727200,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7470372
1647727260,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8458868
1647727320,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7454764
1647727380,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8473372
1647727440,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8173740
1647727500,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,9865604
1647727560,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7586860
1647727620,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8519452
1647727680,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7451556
1647727740,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8418500
1647727800,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7470344
1647727860,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8466296
1647727920,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7460916
1647727980,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8401400
1647728040,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7402336
1647728100,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8326148
1647728160,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7402008
1647728220,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8334596
1647728280,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7479544
1647728340,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8390872
1647728400,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7429244
1647728460,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8367616
1647728520,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7434192
1647728580,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8364656
1647728640,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7470164
1647728700,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8376588
1647728760,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7376672
1647728820,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,8357264
1647728880,istio-egressgateway-7bfdcc9d86-zpjpg,istio_agent_go_memstats_alloc_bytes,7457932
